"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Thailand","THA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","445712828.938051","525965885.347415","519061302.681992","535813730.196832","674951923.076923","739759615.384615","929903846.153846","1024038461.53846","1030048076.92308","1075384615.38462","1064423076.92308","1179182692.30769","1487500000","2016289601.59285","2958365848.51117","2732920168.99501","3436992955.91688","3947627707.70732","4773875030.11885","6178099701.74691","7800882967.70917","8309884328.42661","8385615714.71428","8053095421.32425","9154250953.91592","9030262639.50307","11033541326.8236","14601715209.8527","20357556565.0216","25231110419.4226","29129233354.8299","35329430022.5734","41206885012.2637","47453553768.6219","56094870775.3479","70305436039.0444","71417410141.7765","72442713530.9891","65860554069.9333","71490174196.1247","81953041249.7071","76088350937.052","81447761993.1052","93686958534.0102","114062537292.653","129499031578.738","152293199936.645","181094466107.734","208095295272.459","181530283674.291","226787541383.021","262743566281.972","274121307076.836","282342608865.456","278596296775.227","271423628448.042","277248331274.578","304266112351.87","328570049086.666","324875159432.613","",
"Tajikistan","TJK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470211080.166022","579301313.910901","807699845.457302","799500169.204738","805619775.920327","645119752.768478","718209726.934884","746520252.372008","736447179.833066","766976592.742665","994316325.863984","1219659989.90069","1254251427.83803","1645949551.2976","1705737109.65868","1755618386.91812","1218528978.6854","842886503.767984","1072838488.56883","1318783375.8997","936778472.776122","835628645.495788","823936006.230631","899345304.184693","1125302642.19797","","","",
"Turkmenistan","TKM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250614832.8362","2148362351.53034","2692664771.71994","2175805362.67843","2084399936.41563","1774094536.52548","956099519.842156","774538217.273802","874285154.104086","1604432627.78235","1466666666.66667","1580037479.04133","1949084322.80137","2030569708.19824","2486842105.26316","3608775981.52425","4657598499.06191","11056875730.4246","9517543859.64912","10366666666.6667","17480701754.386","20688070175.4386","19535789473.6842","20360701754.386","12771714285.7143","8011714285.71429","8521428571.42857","9239000000","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9225352250.87604","9753221418.74308","10222187445.9318","12446893600.781","11647997479.8548","12877887697.1552","13783946632.1492","13893312195.4995","14665814479.2384","16565028622.9836","18026631394.7977","19209631844.0625","22601991353.6973","32042000566.0583","47688902133.899","43728475695.7495","50852682625.5594","58756316961.4586","62774997974.1217","81241820317.3255","102599225934.087","111662678458.189","105562802776.166","108171497314.491","113688743244.372","113665277010.675","101004134440.701","109074433317.772","136390309749.492","149355551713.616","172270829392.791","193129296046.376","192861394149.911","205540360640.139","239397603609.644","281659138155.024","313631369987.452","344480261803.724","342631181160.395","357441849062.153","423284801696.317","408463108035.357","411385121350.439","444914197416.315","544948996098.745","653754871068.467","772761934565.665","875305939349.162","1008371350221.56","804272022360.357","1061693324090.34","1250379188528.32","1269192020874.4","1260686773915.87","1234751636826.36","1105977059992.54","1092592954774.25","1212059888983.32","1314782302831.41","1302147966189.73","",
"Timor-Leste","TLS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38963800","42831100","36638100","33673600","32944800","32989300","41881700","54262600","60613400","66632500","75531100","66781100","82662600","77944400","66178100","48508500","51780400","38180000","45614400","568087700","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77300494112.4019","80584602612.896","88728370098.141","99755074071.997","97281791875.5076","82539410753.1546","98714423020.6124","121074381925.759","119433505984.473","129335124593.349","155648045456.756","203324662606.659","266868051094.417","315884014146.961","382223349286.746","485651807249.358","361511160453.367","435051081058.601","491477051848.997","540668721976.372","494541333229.262","438389022752.822","330976825931.949","321989386443.647","388845728610.24","494007015549.116","498192127206.346","",
"Tonga","TON","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","13435004.5817515","8090553.58670414","11561654.4688401","11967036.7402999","11648334.4511514","16011159.1892507","15794070.3286601","17123440.511208","11355855.8558559","17095217.2005265","18094839.0250716","17534759.3582888","25256966.811371","24250192.2583953","26696066.7461263","38464269.1773422","30278420.4843437","32405166.6542944","27551300.5780347","33681260.4150886","35422928.633252","44685445.2471792","44847645.4293629","37511930.2949062","30749162.8230239","29229150.1433714","23631258.9413448","33365905.1289109","39211569.1186518","45131250.9165567","46713099.1074653","42550151.8243815","36478254.3566186","54958964.6464646","42554538.0447811","45863963.9172585","67308880.5196223","80357779.220013","91728053.9854655","76298681.2337913","78416242.0873861","108233856.421356","101437276.634246","103723812.562677","107858180.377657","",
"South Asia (IDA & IBRD)","TSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2761955376.006","2853341680.04585","2983627918.9824","3332679744.95176","3400843225.55416","3472305812.48396","3481337733.99218","3663760464.29483","3813467563.71884","3911659565.04175","4544036572.8444","4548105688.06689","4644739036.74987","5894524228.21644","7581533270.43023","8676858659.80086","10008776177.6101","11424182342.2839","12224861006.5203","14824725448.6921","16958934192.5403","17803711134.6115","17696893278.6265","18864284525.744","19575378169.8196","18615654286.7584","19901657043.0999","23576370734.3357","27004722650.5689","30432099861.1126","33375252857.712","35909392729.4793","40119514207.2553","43157721126.1722","48768158530.5327","59300111921.514","62149325285.4461","66656589610.1124","69660341587.3477","75236553715.7307","85366699347.5612","86333616184.2417","98434344349.0186","119581146112.825","158321047991.667","197821471565.387","241855040846.002","298779083780.218","339189283869.163","323772777567.812","431981575906.502","520018104490.616","520368148075.257","551237230416.858","552008437800.913","500629897147.082","523142984641.966","584140285491.864","632221597483.541","627140876774.936","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6069136853.59149","6481092801.47369","6825698563.2441","7366922843.54765","8069050129.70355","8464755716.15326","9039148813.9837","9352071125.78798","10275209865.5358","11084957237.1226","12155868384.2581","12727480818.1671","15262559351.9789","20825161213.5731","33008457827.7341","32406444313.1328","35483698257.9561","43457415784.4338","45673484300.1999","61275878700.5223","86201976557.4257","71983865963.6407","61082456493.6906","55985129085.7225","54698721711.6367","53748502523.5582","54814182172.4913","68939433143.1078","69048148022.4276","76097885975.8973","82053573101.665","81034552544.5634","82266237608.2849","75557076212.2578","78932589126.384","97960369702.1255","104602359323.879","110052531373.53","98628138271.863","101541209532.384","123877413296.054","115255958095.969","124568706905.255","151837485418.688","182158048611.741","227409609716.654","297459464832.879","334323970409.929","420543658789.137","316217574220.304","423428105679.388","528848476242.067","534867826154.923","478156940966.397","486679577756.732","356877211861.221","325454627346.935","382943804356.871","428353960088.06","414326921725.881","",
"Trinidad and Tobago","TTO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","188761904.761905","219047619.047619","230285714.285714","254285714.285714","285523809.523809","316571428.571429","406196213.425129","567176692.517292","711574952.56167","1254066437.57159","1343773303.50485","1311100746.26866","1511421911.42191","1847909658.81788","2801968019.6802","3518399604.8407","3487039287.16079","3002031488.06501","2869475545.07955","2721035015.44799","2699940083.88256","2721914357.68262","3376855315.55448","4242247610.16554","4479827241.12504","5353409090.90909","5277717391.30435","6126865671.64179","5908638138.88612","7024021352.31317","8096647985.61912","8248099445.24348","8114748168.9122","8398612452.79705","8713791940.65082","8491938425.62194","9447973865.29506","9438489132.72842","10839425688.7854","13165877157.768","14501002004.008","15823365890.308","19876619322.6159","24966398831.2637","19572021032.3632","21804038004.7506","22232703509.0212","21867213009.7958","21722533390.7798","21398480296.8722","17302355220.2284","16731378026.0708","17441638422.7494","19203181079.7537","19126158669.5747","",
"Turkey","TUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","287710645.293876","411111111.111111","500000000","433333333.333333","500000000","544444444.444444","577777777.777778","644444444.444444","644444444.444444","700000000","756521739.130435","864785144.466045","1229681978.79859","1809187279.15194","2039204423.06311","1973410884.91899","2491746091.07332","2238640151.09432","2701589654.88839","2876725552.65952","3550856150.87193","5851518175.85125","7657810068.10087","7693263016.89457","9362386822.29737","10663948825.9196","10081244162.429","13582253228.6478","16947657046.4372","17360346517.8538","20138041278.2139","20765547619.0476","22805811594.2029","24636054545.4545","27918206081.0811","33713478165.9389","39094658476.6585","46664617511.5207","57032056072.3617","48228456881.9694","54534716875.5857","54840476498.5305","60314788748.624","72376376801.973","96593414997.7619","110762734863.778","124756251343.76","149137981679.633","181566330614.838","151740208196.681","164671551280.735","192867879651.702","214511143044.025","227889295515.037","236663500409.425","212027334837.673","200753382790.681","223675672206.544","242892992562.123","249301402127.946","",
"Tuvalu","TUV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537502326.256217","508648122.308441","572500378.726679","765667178.254712","929865123.955396","1265179986.76669","1295157202.00484","1246175397.8983","1230116921.72009","1291885319.56172","1445821022.26551","1878651440.64142","2019020391.32085","2297025915.06897","2674833271.73611","3124777521.31169","3434320449.31704","4331708455.86331","5438641595.59699","5291151823.37329","6277203237.56046","7497823405.03292","8870644645.28173","8684876050.83966","9028242341.06284","8104067362.46172","8138039818.95984","8072890863.8219","","","",
