"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Indonesia","IDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","955991035.87029","1102291012.28399","1236196319.0184","1449315068.49315","1553301761.83894","2078072289.15663","3170120481.92771","5526987951.80723","6693975903.61446","7764096385.54217","9198072289.15663","10727293588.8438","12125156533.2431","16076492698.4434","21847220125.757","23709141551.7909","23354265855.6749","19342945136.534","17860217890.5372","16401727045.0983","17006296447.4817","18725515165.41","21718472101.1905","27157275252.8765","30891188671.1508","34720875699.535","37555937063.1049","44869883142.4274","55882279823.789","60116979037.698","60700151259.0363","41249712041.6119","38402067922.3448","50264686469.7912","49355195402.1429","51638437160.6839","54323622341.4892","70744690513.6428","85533800863.5511","93411753739.2282","109755093425.227","146706628549.322","115216544854.096","169158028224.496","212996886068.274","229362101573.161","225519356299.674","217485215697.145","178863652800.161","170835000855.915","194777318889.991","229602658604.784","211480972417.496","",
"IDA only","IDX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42502519869.3729","42160476207.9367","46065390923.289","47058845578.7479","48614026518.9247","49868390286.3862","49674771011.6641","59033384244.5018","63981858628.0389","64617078730.0748","67135441364.5458","69558586784.1562","72259732917.9064","73891041349.5965","79733975057.6827","90149200246.1825","112290729411.715","136850339169.616","157475777889.022","191458424895.253","232772742977.911","213741105022.948","256049553972.64","293130866440.284","329552466525.474","363122755408.699","369778276139.753","367793063895.993","359823914911.876","384665615884.088","428103841908.098","426165393362.907","",
"Isle of Man","IMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","2530502530.50253","2337302337.30234","2543102543.10254","2860202860.20286","3210903210.90321","3103737925.2415","3060000000","2981333333.33333","2624000000","2356000000","2421333333.33333","2695656847.98968","2650505782.21613","4039170799.94913","5992025678.31887","6545404118.61234","6280836400.65784","7611094890.51095","9045599668.54329","12498142736.863","17225826069.329","16584540954.5994","16343487427.6871","17140058765.9158","16391291180.1326","17776651903.182","17486411449.5757","19477194741.1034","22111392789.7933","24133378144.8051","27132072318.021","22941358805.152","27639684528.9706","27419390836.078","33349576561.3405","43318430945.9629","45357287723.0936","49607490116.6092","53431584653.2041","61314619861.4489","65124164122.0956","65218394082.2249","78498577658.6009","95071650073.4454","139310020965.107","183736131690.217","229955027127.372","302803704356.854","350927085507.549","347177602084.154","449974320818.573","566667153574.074","571306638044.004","527555481498.928","529239679343.382","465097474655.75","480169284856.572","582017723566.401","639013264039.392","606365562963.172","",
"Not classified","INX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","1817051597.0516","2033167880.41395","2318300550.74744","3083459386.45572","4151309151.16921","4251090592.3345","4710653835.26748","6049699134.4965","8058103292.05678","11135981624.7582","12600904677.1322","11905906959.0569","10937756539.2354","10545460506.9981","11057700187.8095","11426996751.8947","13790559559.1352","16385098314.6067","18745180563.8872","21007093425.6055","24812176631.4967","25321116744.8346","28596733217.2049","27904819165.0192","33418613663.1331","43269876262.6263","48476635584.6774","53976716809.9331","66249969720.7581","72574459833.795","80531910816.2889","86982500223.7137","93775164690.3821","107935393905.192","128267313136.33","145394848899.391","164680380127.964","195720899260.881","207682375860.554","188490766879.689","191941883219.095","201767780622.702","195811165250.938","202421947012.678","237703278202.882","271595044709.85","316228857885.374","332157986200.108","341288087376.477","436973743465.96","",
"Iran, Islamic Rep.","IRN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","730164938.613861","702251188.118812","642016253.465347","614102504.290429","878548558.415842","1021055598.67987","1195883823.10231","1485305337.29373","1768850273.26733","2050926064.68647","2327125276.56766","2928005478.54785","3689022455.44554","5594486010.85915","11105780993.7153","18318369217.7919","19212061650.2446","23448812228.8499","17330359279.177","14516475276.3391","27125991304.2263","28082907606.1829","26415543502.8182","37834565739.2122","26971526132.1843","25746070825.1171","21773514753.7557","11695655290.8702","17595820159.0156","21819187475.6637","29707835777.5828","","","13150789256.8168","9571397629.15167","12985745383.9766","18092098185.0846","17511229163.5186","18245137476.6064","17752833899.8082","21688407084.2785","26939208540.9864","30560192008.0422","40000915038.9334","49500478448.4699","54596877011.5624","62043181819.3961","73628015382.7459","89280163310.3228","87393787041.7092","94299456695.297","101972675592.511","139202134585.489","107936629429.074","92870036652.1909","74195219186.3756","86984207423.9442","106163450187.38","144473324626.851","","",
"Iraq","IRQ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","662559507.140857","888826025.459689","883748873.535596","1263453284.91251","3636302065.6959","5729766339.31595","6376227565.18794","8100575685.74331","7520487639.68845","11784964442.9394","16856078564.172","23935997290.8906","28299497487.4372","13368607269.2184","13883563846.8961","14396912190.4149","12459311675.78","14790607912.5121","14258282405.9183","15012222579.6076","13361852685.751","","","","","","","","","","","","","","23428329927.5497","30669639945.6522","25156254525.3846","25046687813.933","40441240775.0574","43868500000","47207400000","51552600000","63438829971.7356","84500000000","86700000000","73515935851.3974","69813350661.4213","69661023105.2453","80606458260.7445","91988381640.1015","",
"Iceland","ISL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","225194318.181818","290564772.727273","305401087.695445","429005880.394985","615641820.910455","578989590.110605","563608168.194543","735436717.453613","832986610.600863","1037270277.93534","1185819784.89245","1245839816.17342","1169312796.01668","1025825470.55887","1077216891.6851","1181924654.94354","1369556638.98093","1927004902.11287","1970826754.08007","1753605110.63816","2067695843.44192","2222220478.23338","2126363945.99789","1820239056.73104","1933731892.76054","2247449054.51549","2621869172.93233","2654991897.52949","3241494624.30752","3321200022.67219","3521426236.38954","3112128322.82606","3161429539.27322","4066221747.12224","5216250753.29419","7093775191.84144","8231507893.98689","9057418952.46273","7661403285.35417","5243422221.57517","5761757381.1786","7133281373.3415","7251643776.53459","7345477985.9325","8075087126.29491","7767886376.27261","8534701346.95406","10275921498.9755","11453503838.1476","9819545434.81498","",
"Israel","ISR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","2800000000","2580000000","3042500000","5057500000","6822500000","7091666666.66667","6588750000","7348000000","8833529411.76471","10380000000","11434509803.9216","12228684210.5263","11726049382.716","12014163701.0676","12012377216.9168","11785131902.6211","12704920688.2646","16608480496.6763","17261414097.1918","17498366729.2841","20434646860.4305","22533643104.7343","24173775771.6238","27078204303.7349","30558721397.4959","35384385481.3536","37633549519.0651","37370847103.8441","36161679955.7906","41205884484.3829","47198145831.8005","44054973012.8159","43362108995.7364","44930721767.1988","52894466755.9125","58275508612.4295","62601328605.4132","74062461965.3855","84520624303.233","63693258398.3928","76896208185.3984","92970368460.8924","92733516962.1084","93405464133.8039","94714459078.9354","84725196003.602","90201564005.3116","97485445719.1137","108009314232.965","108322342474.694","",
"Italy","ITA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","16935941759.6035","18471501248.4394","22528788180.6109","31517004317.5025","44460726406.6687","42506699288.2562","47521970225.6339","52626622778.1435","61718133698.3801","83952402703.3326","108750386615.419","101717746550.843","95659155332.8561","87973944416.1142","93843935419.881","97337834905.182","111807780231.199","141632748730.206","156326810473.073","172137694044.595","213356119909.502","209893731855.783","230163868028.28","184878139534.884","204277773775.216","246820753595.626","251644873886.309","253824238290.132","267089327534.292","268184103984.658","283416528468.767","284585324384.787","300529267833.616","359639616252.822","422324807549.044","458806989180.45","525834901518.003","612260197098.275","662806503588.692","504415115309.808","574736641648.115","648015980506.447","569260237005.315","561759864577.735","565979970324.528","490225372124.516","488452258488.176","546761283655.177","606108486889.176","570066198414.117","",
"Jamaica","JAM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","265994680.106398","261794764.104718","271594568.108638","281394372.112558","349993000.139997","358392832.143357","393392132.157357","422535211.267606","456018240.729629","517700708.028321","525621024.840994","630403458.213256","770032573.289902","783909574.468085","1090309096.90903","1304696953.03047","1123858761.41239","922340776.592234","987193094.176749","1227844514.9592","1367576007.63444","1662512630.51532","1602054563.8262","1557292154.02132","1462361747.99635","1379717950.56309","1263974606.59389","1520804891.82933","1829409977.04333","2308115534.58901","2382307920.37862","2092258584.28805","2232222722.92301","2094902429.31103","3026434364.67408","3686336633.66337","3866308724.83221","4053168121.65587","4034761255.11596","4000484693.87755","4557636954.50325","4529646949.86336","4770560910.77518","4860073189.02199","5267839051.45987","6208263555.16235","7231362909.71482","7873763227.64705","9820606353.82277","6351791530.94463","6555430804.81811","7721131401.09554","7678417303.47561","7514908180.35039","7434188642.84781","6554700444.04624","6284263959.39086","7238007416.11931","8024861974.913","8404894684.72854","",
"Jordan","JOR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","1362951807.22892","1738232614.63711","2077552356.02094","2837828837.82884","3335683115.13931","4320520581.1138","4413333333.33333","4002203249.79345","3950845253.57607","3808160162.18956","3427142857.14286","3898670605.613","4060112209.45765","3140445527.32336","3728039777.00768","3469819356.73374","4323771844.66019","4493217924.66445","4394962931.15786","4901826484.01826","5415937799.71791","5180015232.72214","5084211424.54161","4984463328.63188","5795768688.29337","6027221438.64598","6383638928.0677","6967136812.41185","9406911142.45416","11859379407.6164","13231029619.1819","15700423131.1707","19227842750.4579","16458591549.2958","18241408450.7042","21301126760.5634","22975492957.7465","24172112676.0563","24985070422.5352","22776197183.0986","21830140845.0704","23035633802.8169","22915774647.8873","22245492957.7465","",
